0.45299256;0.418146979;0.45299256;0.494173702;0.543591072;0.60399008;0.67948884;0.776558675;0.679533279;0.639560733;0.604029581;0.572238551;0.543626623;0.604029581;0.679533279;0.776609462;0.724835498;0.679533279;0.604029581;0.572238551;0.543626623;0.517739641;0.494497608;0.472997712
Generationen: 10;Crossover: ox2;C-Rate: 0.8;Mutation: Exchange;M-Rate: 0.6;RouletteWheel-S.;T-Size: ---;Reinsertion-Rate: 0.2;Generation-Gap: 0.2;Selection-Pressure: 1.2;;;;;;;;;;;;;;
Iteration;total duration;avg. duration;standard deviation;avg.DiffrentCitiesofBest;avg.DiffrentCitiesofAll;calc. time;;;;;;;;;;;;;;;;;
"Intersection-129691166","3056","3275","233","4","5","5","521","8:2:1"
"GPS-G14","3053","3224","133","4","5","5","559","8:2:2"
"GPS-G7","3518","3728","225","3","3","3","7997","8:1:22"
"Intersection-1070763982","3518","3726","211","3","4","4","409","8:1:23"
"GPS-G15","3022","3182","104","4","5","5","8000","8:2:10"
"GPS-G8","3514","3755","272","3","4","4","7590","8:1:30"
"GPS-G16","2991","3216","272","4","5","5","8000","8:2:18"
"Intersection-247892037","3516","3711","200","3","4","4","5578","8:1:36"
"GPS-G9","3515","3727","217","3","4","4","2422","8:1:38"
"GPS-G17","2960","3169","229","4","5","5","8009","8:2:26"
"Intersection-247068137","2958","3148","158","4","5","5","898","8:2:27"
"GPS-G10","3510","3719","213","3","3","3","8000","8:1:46"
"GPS-G18","2931","3103","131","4","4","4","7098","8:2:34"
"Intersection-256971536","2919","3148","272","4","5","5","1970","8:2:36"
"Intersection-256971530","2918","3199","288","5","5","5","2582","8:2:38"
"GPS-G11","3507","3710","205","3","4","4","8003","8:1:54"
"GPS-G19","2905","3196","303","4","4","4","3447","8:2:42"
"GPS-G12","3502","3702","198","3","4","4","8001","8:2:2"
"GPS-G20","2874","3133","266","4","5","5","7996","8:2:50"
"Intersection-354493089","3506","3710","205","3","3","3","2964","8:2:5"
"Intersection-1756145957","2868","3105","173","4","5","5","886","8:2:51"
"Intersection-321894149","2866","3167","278","4","4","4","1497","8:2:52"
"GPS-G13","3503","3712","222","3","4","4","5032","8:2:10"
"GPS-G21","2844","3139","303","4","4","4","5619","8:2:58"
"Intersection-256971492","2838","3114","264","4","4","4","1945","8:3:0"
"Intersection-256971565","2835","3120","235","4","5","5","464","8:3:0"
"GPS-G14","3498","3716","224","3","3","3","8000","8:2:18"
"Intersection-256971567","2826","3125","287","4","4","4","3668","8:3:4"
"GPS-G22","2818","3164","334","3","4","4","1920","8:3:6"
"Intersection-256971570","2808","3078","200","3","4","4","2402","8:3:8"
"GPS-G15","3495","3700","205","3","3","3","8001","8:2:26"
"Intersection-1453668051","2796","3077","236","4","4","4","4289","8:3:13"
"Intersection-1453668281","2763","2971","160","3","4","4","6696","8:3:19"
"GPS-G16","3490","3687","199","3","4","4","8007","8:2:34"
"City-8","2719","2982","284","3","4","4","1976","8:3:20"
"Intersection-1453668308","2713","2918","153","3","4","4","1586","8:3:23"
"Intersection-2555376351","2709","2924","170","4","4","4","676","8:3:24"
"GPS-G17","3487","3668","181","3","3","3","7992","8:2:42"
"GPS-G0","2693","2935","246","3","4","4","4296","8:3:28"
"Intersection-1494076997","2687","2932","241","3","4","4","1411","8:3:29"
"Intersection-257119230","2681","2898","174","3","4","4","1840","8:3:31"
"Intersection-223733654","2678","2911","214","4","4","4","1227","8:3:32"
"Intersection-800240046","2676","2897","196","3","4","4","2157","8:3:34"
"Intersection-307747207","3488","3697","219","3","3","3","7754","8:2:50"
"GPS-G18","3488","3694","215","3","3","3","247","8:2:50"
"GPS-G1","2671","2910","231","3","4","4","1364","8:3:36"
"Intersection-256971492","2648","2927","298","3","4","4","7415","8:3:43"
"GPS-G19","3484","3715","247","3","3","3","8000","8:2:58"
"GPS-G2","2646","2885","230","3","4","4","587","8:3:44"
"Intersection-321894149","2619","2867","244","3","4","4","6923","8:3:51"
"GPS-G20","3480","3683","202","3","4","4","8001","8:3:6"
"Intersection-257113575","2615","2866","247","3","4","4","767","8:3:52"
"GPS-G3","2613","2826","170","3","4","4","308","8:3:52"
"Intersection-1756145957","2621","2822","148","3","4","4","435","8:3:52"
"GPS-G21","3477","3672","197","3","3","3","7999","8:3:14"
"GPS-G4","2592","2801","160","3","4","4","7564","8:4:0"
"Intersection-256971530","2576","2782","165","3","4","4","4781","8:4:5"
"Intersection-321896727","2566","2785","180","4","4","4","2423","8:4:7"
"GPS-G22","3472","3667","197","3","4","4","8000","8:3:22"
"Intersection-2079092569","2563","2828","266","3","4","4","443","8:4:7"
"Intersection-773086592","2547","2759","167","3","4","4","4149","8:4:12"
"GPS-G23","3467","3685","226","3","3","3","8009","8:3:30"
"City-7","2438","2693","243","3","4","4","3924","8:4:13"
"Intersection-773086592","2434","2662","195","3","4","4","11","8:4:15"
"Intersection-2079092569","2418","2682","271","3","4","4","3177","8:4:19"
"Intersection-321896727","2419","2687","287","3","4","4","448","8:4:19"
"GPS-G0","2412","2646","210","3","4","4","1953","8:4:21"
"Intersection-256971530","2408","2670","281","3","4","4","534","8:4:22"
"GPS-G24","3464","3682","247","3","4","4","7991","8:3:38"
"Intersection-256971536","2399","2631","209","3","4","4","2637","8:4:24"
"Intersection-354493086","3473","3670","199","3","4","4","3135","8:3:42"
"GPS-G1","2381","2592","159","3","4","4","4825","8:4:29"
"GPS-G25","3471","3663","192","3","3","3","4865","8:3:46"
"Intersection-247068137","2382","2598","164","3","4","4","4307","8:4:33"
"GPS-G2","2368","2653","322","3","4","4","3695","8:4:37"
"GPS-G26","3466","3637","144","4","4","4","8003","8:3:54"
"GPS-G3","2337","2543","150","3","4","4","7997","8:4:45"
"GPS-G27","3463","3671","221","3","4","4","7998","8:4:2"
"GPS-G4","2306","2540","194","4","4","4","8000","8:4:53"
"GPS-G28","3458","3668","222","3","3","3","8002","8:4:10"
"Intersection-129691166","2298","2559","250","3","4","4","6287","8:4:59"
"Intersection-3157325994","2297","2545","250","3","4","4","513","8:5:0"
"GPS-G5","2293","2511","170","4","4","4","1203","8:5:1"
"GPS-G29","3455","3645","191","3","4","4","7996","8:4:18"
"GPS-G6","2262","2488","199","3","4","4","8000","8:5:9"
"GPS-G30","3450","3646","197","3","3","3","8002","8:4:26"
"GPS-G7","2231","2455","175","3","4","4","7997","8:5:17"
"GPS-G31","3445","3654","208","3","4","4","7998","8:4:34"
"Intersection-1304218945","2215","2422","153","3","4","4","3504","8:5:21"
"Intersection-1364163739","2222","2472","240","3","4","4","1033","8:5:22"
"Intersection-247892354","3536","3771","259","3","3","3","4551","8:4:39"
"GPS-G8","2208","2417","154","3","4","4","3464","8:5:25"
"GPS-G32","3533","3752","228","3","4","4","3448","8:4:42"
"GPS-G9","2177","2400","177","4","4","4","7999","8:5:33"
"GPS-G33","3530","3734","205","3","4","4","8003","8:4:50"
"Intersection-2703853163","2168","2418","259","3","4","4","3340","8:5:36"
"Intersection-670263849","2154","2371","175","3","4","4","4640","8:5:41"
"GPS-G10","2153","2426","279","3","4","4","22","8:5:41"
"GPS-G34","3525","3716","192","3","4","4","7998","8:4:58"
"Intersection-3422069706","2137","2369","195","3","4","4","4524","8:5:46"
"Intersection-1373689692","2134","2406","266","3","4","4","673","8:5:46"
"Intersection-1373689711","2128","2383","233","4","4","4","612","8:5:47"
"Intersection-1205921723","2126","2406","291","3","4","4","580","8:5:48"
"GPS-G11","2120","2364","189","4","4","4","1610","8:5:49"
"Intersection-290082298","2119","2417","301","3","4","4","679","8:5:50"
"GPS-G35","3521","3709","180","3","4","4","8002","8:5:6"
"Intersection-16931996","2111","2364","210","3","4","4","2577","8:5:52"
"Intersection-16931995","2118","2440","264","4","4","4","1130","8:5:54"
"Intersection-1205890451","3431","3635","204","3","4","4","3877","8:5:10"
"GPS-G12","2104","2405","236","3","4","4","3612","8:5:57"
"GPS-G36","3429","3627","198","3","3","3","4122","8:5:14"
"Intersection-247892457","3433","3637","209","3","4","4","3571","8:5:18"
"GPS-G13","2073","2382","267","3","4","4","8003","8:6:5"
"GPS-G37","3432","3644","222","3","3","3","4432","8:5:22"
"Intersection-16931983","2055","2365","254","3","4","4","5353","8:6:10"
"Intersection-16931981","2045","2340","207","3","4","4","3220","8:6:14"
"GPS-G38","3427","3625","203","3","3","3","7996","8:5:30"
"Intersection-670265184","2036","2367","268","3","4","4","3058","8:6:17"
"Intersection-4232517484","2033","2349","255","3","4","4","1802","8:6:19"
"Intersection-900927967","2033","2363","268","3","3","3","305","8:6:19"
"Intersection-16931978","2022","2316","195","3","3","3","656","8:6:20"
"City-2","1924","2252","250","3","3","3","3135","8:6:21"
"Intersection-16931976","1929","2260","253","3","3","3","1","8:6:22"
"GPS-G39","3423","3619","197","3","3","3","8000","8:5:38"
"Intersection-16931975","1916","2228","206","3","3","3","1171","8:6:24"
"Intersection-459597666","1916","2264","270","3","3","3","390","8:6:24"
"Intersection-16931972","1905","2239","241","3","3","3","3062","8:6:27"
"Intersection-16931968","1901","2262","298","2","3","3","1485","8:6:29"
"GPS-G0","1900","2232","239","2","3","3","218","8:6:29"
"Intersection-16931966","1895","2256","283","3","3","3","2074","8:6:31"
"GPS-G40","3419","3621","204","3","3","3","8004","8:5:46"
"Intersection-1369841890","1915","2374","299","3","3","3","3903","8:6:35"
"GPS-G1","1907","2352","316","2","3","3","2019","8:6:37"
"GPS-G41","3415","3615","201","3","3","3","7998","8:5:54"
"GPS-G2","1876","2325","316","2","3","3","7999","8:6:45"
"GPS-G3","1845","2289","306","2","3","3","8000","8:6:53"
"GPS-G4","1814","2254","303","2","3","3","8001","8:7:1"
"1.8310119379631444","1.690164865812133","1.8310119379631444","1.9974675686870664","2.1972143255557732","2.441349250617526","2.7465179069447165","2.0969497658158196","1.8348310450888423","1.7268998071424397","1.6309609289678597","1.5451208800748144","1.4678648360710738","1.6309609289678597","1.8348310450888423","2.0969497658158196","0.6628286734851438","0.6214018813923223","2.639762090816578","2.5008272439314947","2.3757858817349202","2.262653220699924","2.1598053470317455","2.065900766726018"
"Generationen: 5000","Crossover: ox2","C-Rate: 0.8","Mutation: Exchange","M-Rate: 0.5","Selection: Tournament","T-Size: 3","Reinsertion-Rate: 0.2","Generation-Gap: 0.4","Selection-Pressure: 1.2","GPS Frequenz: 8"
"Iteration","total duration","relative totalduration","avg. duration","standard deviation","avg.DiffrentCitiesofBest","avg.DiffrentCitiesofAll","calc. time","time"
"0","0","0","0","0","17","17","14","8:0:0"
"0.925965691175395","0.8547375610849799","0.925965691175395","0.24537502150727433","0.2699125236580018","0.2999028040644464","0.3373906545725022","0.6173559678955898","0.5401864719086411","0.5084107970904858","0.480165752807681","0.45489387108096085","0.43214917752691284","0.480165752807681","0.5401864719086411","0.6173559678955898","0.5761989033692171","0.5401864719086411","0.480165752807681","0.45489387108096085","0.43214917752691284","0.4115706452637265","0.39286288866082986","1.2711796758414606"
"Generationen: 5000","Crossover: ox2","C-Rate: 0.8","Mutation: Exchange","M-Rate: 0.5","Selection: Tournament","T-Size: 3","Reinsertion-Rate: 0.2","Generation-Gap: 0.4","Selection-Pressure: 1.2","GPS Frequenz: 8"
"Iteration","total duration","relative totalduration","avg. duration","standard deviation","avg.DiffrentCitiesofBest","avg.DiffrentCitiesofAll","calc. time","time"
"0","0","0","0","0","18","17","27","8:0:0"
"0.39594209902842925","0.38271094751865364","0.41460352647854154","0.4522947561584089","0.4975242317742498","0.5528047019713888","0.6219052897178122","1.1256545587698072","0.9849477389235815","0.927009636633959","0.8755091012654057","0.8294296748830159","0.7879581911388651","0.8755091012654057","0.9849477389235815","1.1256545587698072","1.0506109215184867","0.9849477389235815","0.8755091012654057","0.8294296748830159","0.7879581911388651","0.7504363725132048","0.7163256283080591","0.6851810357729262"
"Generationen: 5000","Crossover: ox2","C-Rate: 0.8","Mutation: Exchange","M-Rate: 0.5","Selection: Tournament","T-Size: 3","Reinsertion-Rate: 0.2","Generation-Gap: 0.4","Selection-Pressure: 1.2","GPS Frequenz: 8"
"Iteration","total duration","relative totalduration","avg. duration","standard deviation","avg.DiffrentCitiesofBest","avg.DiffrentCitiesofAll","calc. time","time"
"0","0","0","0","0","17","17","16","8:0:0"
"1000","0","0","0","0","16","17","2","8:0:2"
"2000","0","0","0","0","16","17","2","8:0:3"
"3000","0","0","0","0","16","17","1","8:0:5"
"4000","0","0","0","0","16","17","3","8:0:7"
"4999","0","0","0","0","17","17","1","8:0:8"
"0.6264622129049797","0.5782728119122889","0.6264622129049797","0.6834133231690688","0.7517546554859756","0.8352829505399729","0.9396933193574696","1.0739352221228224","0.9396933193574696","0.8844172417482067","0.4485908716128759","0.424980825738514","0.4037317844515883","0.4485908716128759","0.5046647305644854","0.5767596920736976","0.538309045935451","0.5046647305644854","0.4485908716128759","0.424980825738514","0.4037317844515883","0.384506461382465","0.36702889495598934","0.35107111691442466"
"Generationen: 5000","Crossover: ox2","C-Rate: 0.8","Mutation: Exchange","M-Rate: 0.5","Selection: Tournament","T-Size: 3","Reinsertion-Rate: 0.2","Generation-Gap: 0.4","Selection-Pressure: 1.2","GPS Frequenz: 8"
"Iteration","total duration","relative totalduration","avg. duration","standard deviation","avg.DiffrentCitiesofBest","avg.DiffrentCitiesofAll","calc. time","time"
"0","0","0","0","0","17","17","18","8:0:1"
"1000","0","0","0","0","17","17","1","8:0:2"
"2000","0","0","0","0","17","17","1","8:0:4"
"3000","0","0","0","0","16","17","1","8:0:5"
"4000","0","0","0","0","17","17","1","8:0:6"
"4999","0","0","0","0","16","17","1","8:0:7"
"0.2910020012537874","0.2997811071903609","0.324762866122891","0.3542867630431538","0.3897154393474692","0.4330171548305214","0.48714429918433655","0.556736341924956","0.48714429918433655","0.4584887521734932","0.4330171548305214","0.41022677826049386","0.3897154393474692","0.4330171548305214","0.48714429918433655","0.556736341924956","0.5196205857966256","0.48714429918433655","0.4330171548305214","0.41022677826049386","0.3897154393474692","0.371157561283304","0.3542867630431538","0.3388829907369298"
"Generationen: 5000","Crossover: ox2","C-Rate: 0.8","Mutation: Exchange","M-Rate: 0.5","Selection: Tournament","T-Size: 3","Reinsertion-Rate: 0.2","Generation-Gap: 0.4","Selection-Pressure: 1.2","GPS Frequenz: 8"
"Iteration","total duration","relative totalduration","avg. duration","standard deviation","avg.DiffrentCitiesofBest","avg.DiffrentCitiesofAll","calc. time","time"
"0","0","0","0","0","17","17","8","8:0:1"
"1000","0","0","0","0","18","17","1","8:0:2"
"2000","0","0","0","0","16","17","2","8:0:3"
"3000","0","0","0","0","17","17","2","8:0:4"
"4000","0","0","0","0","17","17","1","8:0:5"
"4999","0","0","0","0","17","17","1","8:0:6"
"3.4375261608085323","3.1731010715155676","3.4375261608085323","3.750028539063853","1.885199797385795","2.0946664415397724","2.356499746732244","2.693142567693993","2.356499746732244","2.2178821145715237","2.0946664415397724","1.9844208393534684","1.885199797385795","2.0946664415397724","2.356499746732244","2.693142567693993","2.5135997298477264","2.356499746732244","2.0946664415397724","1.9844208393534684","1.885199797385795","1.795428378462662","1.71381799762345","1.639304171639822"
"Generationen: 5000","Crossover: ox2","C-Rate: 0.8","Mutation: Exchange","M-Rate: 0.5","Selection: Tournament","T-Size: 3","Reinsertion-Rate: 0.2","Generation-Gap: 0.4","Selection-Pressure: 1.2","GPS Frequenz: 8"
"Iteration","total duration","relative totalduration","avg. duration","standard deviation","avg.DiffrentCitiesofBest","avg.DiffrentCitiesofAll","calc. time","time"
"0","0","0","0","0","17","17","9","8:0:0"
"1000","0","0","0","0","16","17","1","8:0:2"
"2000","0","0","0","0","16","17","2","8:0:3"
"3000","0","0","0","0","17","17","0","8:0:4"
"4000","0","0","0","0","16","17","3","8:0:6"
"4999","0","0","0","0","17","17","1","8:0:7"
"0.5651982378184928","0.8507675200061914","0.9216648133400407","1.0054525236436807","1.1059977760080488","1.228886417786721","1.3824972200100611","1.5799968228686412","1.3824972200100611","1.3011738541271163","1.228886417786721","1.1642081852716302","1.1059977760080488","1.228886417786721","1.3824972200100611","1.5799968228686412","1.474663701344065","1.3824972200100611","1.228886417786721","1.1642081852716302","1.1059977760080488","0.6772275329094181","0.6464444632317172","0.6183381822216427"
"Generationen: 5000","Crossover: ox2","C-Rate: 0.8","Mutation: Exchange","M-Rate: 0.5","Selection: Tournament","T-Size: 3","Reinsertion-Rate: 0.2","Generation-Gap: 0.4","Selection-Pressure: 1.2","GPS Frequenz: 8"
"Iteration","total duration","relative totalduration","avg. duration","standard deviation","avg.DiffrentCitiesofBest","avg.DiffrentCitiesofAll","calc. time","time"
"0","11103","11103","13886","1397","17","17","17","8:0:0"
"6","8919","8919","11124","1333","14","15","5","8:0:0"
"14","8697","8697","10053","1116","9","12","4","8:0:0"
"15","8648","8648","9964","1215","13","11","4","8:0:0"
"16","8271","8271","9390","667","11","10","4","8:0:0"
"35","8213","8213","8776","626","8","7","3","8:0:0"
"98","7739","7739","8430","229","5","5","2","8:0:0"
"99","7681","7681","8362","257","5","6","5","8:0:0"
"154","7679","7679","8107","271","5","5","2","8:0:1"
"159","7553","7553","7978","259","4","4","2","8:0:1"
"1000","7553","7553","7918","250","3","4","1","8:0:2"
"2000","7553","7553","7912","256","3","3","2","8:0:3"
"3000","7553","7553","7912","256","3","3","1","8:0:5"
"0.5602918223417336","0.5171924513923695","0.5602918223417336","0.6112274425546185","0.6723501868100803","1.216754267336445","1.3688485507535006","1.5643983437182865","1.3688485507535006","1.2883280477680006","1.216754267336445","1.1527145690555793","1.0950788406028005","1.216754267336445","1.3688485507535006","1.5643983437182865","1.460105120803734","1.3688485507535006","1.216754267336445","1.1527145690555793","1.0950788406028005","1.0429322291455243","0.9955262187298186","0.9522424700893918"
"Generationen: 5000","Crossover: ox2","C-Rate: 0.8","Mutation: Exchange","M-Rate: 0.5","Selection: Tournament","T-Size: 3","Reinsertion-Rate: 0.2","Generation-Gap: 0.4","Selection-Pressure: 1.2","GPS Frequenz: 8"
"Iteration","total duration","relative totalduration","avg. duration","standard deviation","avg.DiffrentCitiesofBest","avg.DiffrentCitiesofAll","calc. time","time"
"0","15810","15810","17583","1034","16","17","12","8:0:1"
"3","15577","15577","17056","855","15","15","6","8:0:1"
"8","14495","14495","16259","650","15","15","4","8:0:1"
"10","14285","14285","15763","683","14","14","11","8:0:1"
"14","12536","12536","15291","896","11","12","2","8:0:1"
"31","12038","12038","14400","956","7","9","3","8:0:1"
"35","11749","11749","13737","983","9","9","1","8:0:1"
"56","11156","11156","12492","601","5","7","1","8:0:1"
"452","11084","11084","11660","285","4","5","1","8:0:2"
