"0.9902713110813621,""0.9140965948443341"",""0.9902713110813621"",""1.0802959757251223"",""1.1883255732976346"",""1.3203617481084828"",""1.485406966622043"",""1.6976079618537636"",""1.485406966622043"",""1.3980300862325112"",""1.3203617481084828"",""1.2508690245238259"",""1.1883255732976346"",""1.3203617481084828"",""1.485406966622043"",""1.6976079618537636"",""1.5844340977301794"",""1.485406966622043"",""1.3203617481084828"",""1.2508690245238259"",""1.1883255732976346"",""1.1317386412358423"",""1.0802959757251223"",""1.0333265854762042"""
"Generationen: 25000,""Crossover: ox2"",""C-Rate: 1.0"",""Mutation: Exchange"",""M-Rate: 0.7"",""RouletteWheel-S."",""T-Size: ---"",""Reinsertion-Rate: 0.2"",""Generation-Gap: 0.5"",""Selection-Pressure: 1.2"",""GPS Frequenz: 5"""
"0.5933040976800213,""0.5476653209354043"",""0.5933040976800213"",""0.6472408338327506"",""0.7119649172160256"",""0.7910721302400285"",""0.8899561465200321"",""1.0170927388800366"",""0.8899561465200321"",""0.8376057849600301"",""0.7910721302400285"",""0.7494367549642375"",""0.7119649172160256"",""0.7910721302400285"",""0.8899561465200321"",""1.0170927388800366"",""0.9492865562880342"",""0.8899561465200321"",""0.7910721302400285"",""0.7494367549642375"",""0.7119649172160256"",""0.6780618259200244"",""0.6472408338327506"",""0.6190999280139354"""
"Generationen: 2500,""Crossover: ox2"",""C-Rate: 1.0"",""Mutation: Exchange"",""M-Rate: 0.7"",""RouletteWheel-S."",""T-Size: ---"",""Reinsertion-Rate: 0.2"",""Generation-Gap: 0.5"",""Selection-Pressure: 1.2"",""GPS Frequenz: 5"""
"Typ,""total duration"",""relative totalduration"",""avg. duration"",""time"""
"START,""18557"",""18557"",""18808"",""8:0:0"""
"dynamic,""18453"",""18473"",""18533"",""8:0:20"""
"dynamic,""18438"",""18478"",""18517"",""8:0:40"""
"dynamic,""18405"",""18465"",""18487"",""8:1:0"""
"dynamic,""18386"",""18466"",""18467"",""8:1:21"""
"dynamic,""18379"",""18479"",""18460"",""8:1:41"""
"dynamic,""18349"",""18469"",""18430"",""8:2:1"""
"dynamic,""18383"",""18523"",""18462"",""8:2:21"""
"dynamic,""18352"",""18512"",""18432"",""8:2:41"""
"dynamic,""18321"",""18501"",""18402"",""8:3:1"""
"1.475953162660071,""1.3624183039939115"",""1.475953162660071"",""1.6101307229018955"",""1.7711437951920852"",""1.9679375502134282"",""2.2139297439901067"",""2.530205421702979"",""2.2139297439901067"",""2.083698582578924"",""1.9679375502134282"",""1.8643618896758791"",""1.7711437951920852"",""1.9679375502134282"",""1.438165376103417"",""1.6436175726896194"",""1.5340430678436445"",""1.438165376103417"",""1.2783692232030373"",""1.2110866325081404"",""1.1505323008827335"",""1.0957450484597462"",""1.0459384553479396"",""1.0004628703328118"""
"Generationen: 2500,""Crossover: ox2"",""C-Rate: 1.0"",""Mutation: Exchange"",""M-Rate: 0.7"",""RouletteWheel-S."",""T-Size: ---"",""Reinsertion-Rate: 0.2"",""Generation-Gap: 0.5"",""Selection-Pressure: 1.2"",""GPS Frequenz: 5"""
"Typ,""total duration"",""relative totalduration"",""avg. duration"",""time"""
"START,""19340"",""19340"",""19404"",""8:0:0"""
"dynamic,""18787"",""19087"",""18877"",""8:5:0"""
"dynamic,""18553"",""19150"",""18679"",""8:10:0"""
"dynamic,""18415"",""19312"",""18570"",""8:15:0"""
"dynamic,""17993"",""19190"",""18082"",""8:20:0"""
"0.731028967180314","0.6747959697049051","0.731028967180314","0.7974861460148879","0.8772347606163767","0.974705289573752","1.096543450770471","1.2531925151662524","1.096543450770471","1.0320408948427962","0.974705289573752","0.9234050111751333","0.8772347606163767","0.974705289573752","1.096543450770471","1.2531925151662524","1.1696463474885022","1.096543450770471","0.974705289573752","0.9234050111751333","0.8772347606163767","0.8354616767775016","0.7974861460148879","0.7628128353185886"
"Generationen: 2500","Crossover: ox2","C-Rate: 1.0","Mutation: Exchange","M-Rate: 0.7","RouletteWheel-S.","T-Size: ---","Reinsertion-Rate: 0.2","Generation-Gap: 0.5","Selection-Pressure: 1.2","GPS Frequenz: 5"
"Typ","total duration","relative totalduration","avg. duration","time"
"START","19056","19056","19175","8:0:0"
