14197;18812;18812;19190;352;3;4;2;08:00:46;;;;;;;;;;;;;;;
14198;18811;18811;19167;306;3;4;3;08:00:46;;;;;;;;;;;;;;;
14200;18812;18812;19167;306;3;4;3;08:00:46;;;;;;;;;;;;;;;
14201;18811;18811;19167;306;3;4;3;08:00:46;;;;;;;;;;;;;;;
14386;18812;18812;19196;423;3;4;3;08:00:46;;;;;;;;;;;;;;;
14388;18811;18811;19207;434;4;4;2;08:00:46;;;;;;;;;;;;;;;
14578;18812;18812;19198;361;3;4;2;08:00:47;;;;;;;;;;;;;;;
14579;18811;18811;19197;361;3;4;3;08:00:47;;;;;;;;;;;;;;;
14770;18812;18812;19117;231;3;4;3;08:00:47;;;;;;;;;;;;;;;
14772;18811;18811;19117;231;3;4;2;08:00:47;;;;;;;;;;;;;;;
14962;18812;18812;19141;266;3;4;3;08:00:48;;;;;;;;;;;;;;;
14963;18811;18811;19180;394;3;4;3;08:00:48;;;;;;;;;;;;;;;
15000;18811;18811;19198;407;3;4;2;08:00:48;;;;;;;;;;;;;;;
15149;18812;18812;19144;272;3;4;2;08:00:48;;;;;;;;;;;;;;;
15151;18811;18811;19147;278;3;4;3;08:00:48;;;;;;;;;;;;;;;
15482;18812;18812;19180;395;3;4;3;08:00:49;;;;;;;;;;;;;;;
15483;18811;18811;19138;262;3;4;3;08:00:49;;;;;;;;;;;;;;;
15656;18812;18812;19192;380;3;4;3;08:00:50;;;;;;;;;;;;;;;
15657;18811;18811;19174;327;3;4;3;08:00:50;;;;;;;;;;;;;;;
15833;18812;18812;19179;378;3;4;3;08:00:50;;;;;;;;;;;;;;;
15834;18811;18811;19199;443;3;4;5;08:00:50;;;;;;;;;;;;;;;
16022;18812;18812;19197;370;3;4;2;08:00:51;;;;;;;;;;;;;;;
16023;18811;18811;19197;370;3;4;4;08:00:51;;;;;;;;;;;;;;;
16198;18812;18812;19125;239;3;4;3;08:00:51;;;;;;;;;;;;;;;
16199;18811;18811;19125;240;3;4;4;08:00:51;;;;;;;;;;;;;;;
16369;18812;18812;19138;262;3;4;3;08:00:52;;;;;;;;;;;;;;;
16370;18811;18811;19138;262;3;4;3;08:00:52;;;;;;;;;;;;;;;
16551;18812;18812;19207;420;3;4;3;08:00:52;;;;;;;;;;;;;;;
16553;18811;18811;19158;308;3;4;3;08:00:52;;;;;;;;;;;;;;;
16719;18811;18811;19142;270;3;4;2;08:00:53;;;;;;;;;;;;;;;
16895;18812;18812;19163;297;3;3;3;08:00:53;;;;;;;;;;;;;;;
16896;18811;18811;19217;425;3;4;3;08:00:53;;;;;;;;;;;;;;;
17086;18812;18812;19162;365;3;4;3;08:00:54;;;;;;;;;;;;;;;
17087;18811;18811;19161;365;3;4;3;08:00:54;;;;;;;;;;;;;;;
17278;18812;18812;19236;532;3;4;3;08:00:54;;;;;;;;;;;;;;;
17280;18811;18811;19182;360;3;4;2;08:00:54;;;;;;;;;;;;;;;
17473;18812;18812;19148;272;3;4;2;08:00:55;;;;;;;;;;;;;;;
17474;18811;18811;19223;468;3;4;3;08:00:55;;;;;;;;;;;;;;;
17500;18811;18811;19141;260;3;3;5;08:00:55;;;;;;;;;;;;;;;
17661;18812;18812;19103;217;3;4;2;08:00:55;;;;;;;;;;;;;;;
17663;18811;18811;19106;224;3;4;3;08:00:55;;;;;;;;;;;;;;;
17851;18812;18812;19168;374;3;3;3;08:00:56;;;;;;;;;;;;;;;
17852;18811;18811;19168;374;3;3;3;08:00:56;;;;;;;;;;;;;;;
18042;18812;18812;19152;295;3;3;3;08:00:56;;;;;;;;;;;;;;;
18044;18811;18811;19152;295;3;3;2;08:00:56;;;;;;;;;;;;;;;
18236;18812;18812;19149;304;3;3;2;08:00:57;;;;;;;;;;;;;;;
18237;18811;18811;19144;291;3;3;3;08:00:57;;;;;;;;;;;;;;;
18429;18812;18812;19181;378;3;3;3;08:00:57;;;;;;;;;;;;;;;
18430;18811;18811;19191;401;3;3;3;08:00:57;;;;;;;;;;;;;;;
18533;18812;18812;19185;398;3;3;5;08:00:58;;;;;;;;;;;;;;;
18534;18811;18811;19183;379;3;3;10;08:00:58;;;;;;;;;;;;;;;
18655;18812;18812;19141;285;3;3;6;08:00:59;;;;;;;;;;;;;;;
18656;18811;18811;19141;286;3;3;5;08:00:59;;;;;;;;;;;;;;;
18726;18812;18812;19124;243;3;3;5;08:00:59;;;;;;;;;;;;;;;
18727;18811;18811;19158;337;3;3;4;08:00:59;;;;;;;;;;;;;;;
18850;18812;18812;19140;273;3;3;3;08:01:00;;;;;;;;;;;;;;;
18851;18811;18811;19185;422;3;4;8;08:01:00;;;;;;;;;;;;;;;
18990;18812;18812;19147;283;3;3;4;08:01:00;;;;;;;;;;;;;;;
18991;18811;18811;19147;284;3;3;3;08:01:00;;;;;;;;;;;;;;;
19163;18812;18812;19194;403;3;3;3;08:01:01;;;;;;;;;;;;;;;
19164;18811;18811;19194;403;3;3;5;08:01:01;;;;;;;;;;;;;;;
19332;18812;18812;19177;356;3;3;3;08:01:01;;;;;;;;;;;;;;;
19334;18811;18811;19171;333;3;3;3;08:01:01;;;;;;;;;;;;;;;
19524;18812;18812;19200;432;3;3;3;08:01:02;;;;;;;;;;;;;;;
19525;18811;18811;19200;432;3;3;3;08:01:02;;;;;;;;;;;;;;;
19686;18812;18812;19098;207;3;4;6;08:01:02;;;;;;;;;;;;;;;
19687;18811;18811;19098;207;3;4;8;08:01:02;;;;;;;;;;;;;;;
19796;18812;18812;19180;385;3;3;3;08:01:03;;;;;;;;;;;;;;;
19797;18811;18811;19180;385;3;3;4;08:01:03;;;;;;;;;;;;;;;
19798;18812;18812;19181;385;3;3;5;08:01:03;;;;;;;;;;;;;;;
19799;18811;18811;19180;385;3;3;6;08:01:03;;;;;;;;;;;;;;;
19975;18812;18812;19170;331;3;3;3;08:01:03;;;;;;;;;;;;;;;
19976;18811;18811;19170;331;3;3;3;08:01:03;;;;;;;;;;;;;;;
20000;18811;18811;19143;273;3;3;5;08:01:03;;;;;;;;;;;;;;;
20123;18812;18812;19144;286;3;3;7;08:01:04;;;;;;;;;;;;;;;
20124;18811;18811;19166;353;3;3;11;08:01:04;;;;;;;;;;;;;;;
20206;18812;18812;19126;243;3;3;9;08:01:04;;;;;;;;;;;;;;;
20207;18811;18811;19126;243;3;3;14;08:01:04;;;;;;;;;;;;;;;
20283;18812;18812;19115;234;3;3;5;08:01:05;;;;;;;;;;;;;;;
20284;18811;18811;19115;234;3;3;5;08:01:05;;;;;;;;;;;;;;;
20353;18812;18812;19181;434;3;3;7;08:01:05;;;;;;;;;;;;;;;
20354;18811;18811;19132;271;3;3;5;08:01:05;;;;;;;;;;;;;;;
20428;18812;18812;19171;351;3;3;5;08:01:06;;;;;;;;;;;;;;;
20429;18811;18811;19171;351;3;3;8;08:01:06;;;;;;;;;;;;;;;
20498;18812;18812;19132;271;3;3;5;08:01:06;;;;;;;;;;;;;;;
20499;18811;18811;19132;271;3;3;6;08:01:06;;;;;;;;;;;;;;;
20578;18812;18812;19190;400;3;3;6;08:01:07;;;;;;;;;;;;;;;
20579;18812;18812;19190;400;3;3;9;08:01:07;;;;;;;;;;;;;;;
20730;18812;18812;19176;425;3;3;21;08:01:08;;;;;;;;;;;;;;;
20731;18811;18811;19176;425;3;3;6;08:01:08;;;;;;;;;;;;;;;
20820;18812;18812;19147;283;3;3;5;08:01:08;;;;;;;;;;;;;;;
20821;18811;18811;19147;283;3;3;5;08:01:08;;;;;;;;;;;;;;;
0.349127894;0.322271902;0.349127894;0.380866794;0.418953473;0.465503859;0.523691841;0.598504962;0.523691841;0.492886439;0.465503859;0.441003656;0.418953473;0.465503859;0.523691841;0.598504962;0.558604631;0.523691841;0.465503859;0.441003656;0.418953473;0.399003308;0.380866794;0.364307368
Generationen: 50000;Crossover: ox2;C-Rate: 0.5;Mutation: Exchange;M-Rate: 0.5;RouletteWheel-S.;T-Size: ---;Reinsertion-Rate: 0.2;Generation-Gap: 0.4;Selection-Pressure: 1.2;GPS Frequenz: 8;;;;;;;;;;;;;
Iteration;total duration;relative totalduration;avg. duration;standard deviation;avg.DiffrentCitiesofBest;avg.DiffrentCitiesofAll;calc. time;time;;;;;;;;;;;;;;;
0;29154;29154;32276;1404;36;37;30;08:00:00;;;;;;;;;;;;;;;
2;26742;26742;30978;1767;34;35;33;08:00:00;;;;;;;;;;;;;;;
7;25821;25821;29436;1819;34;30;13;08:00:01;;;;;;;;;;;;;;;
19;24605;24605;27328;1140;35;32;15;08:00:01;;;;;;;;;;;;;;;
24;24596;24596;26459;954;30;32;9;08:00:01;;;;;;;;;;;;;;;
27;24035;24035;26197;1396;31;30;8;08:00:01;;;;;;;;;;;;;;;
40;22897;22897;25016;916;26;27;6;08:00:01;;;;;;;;;;;;;;;
54;22899;22899;24637;934;23;27;3;08:00:01;;;;;;;;;;;;;;;
121;22661;22661;23512;802;18;18;6;08:00:01;;;;;;;;;;;;;;;
155;22605;22605;23422;1104;18;18;6;08:00:02;;;;;;;;;;;;;;;
173;22482;22482;23046;565;15;16;4;08:00:02;;;;;;;;;;;;;;;
186;21598;21598;22862;539;16;17;6;08:00:02;;;;;;;;;;;;;;;
193;21572;21572;22590;459;13;13;6;08:00:02;;;;;;;;;;;;;;;
205;21356;21356;22207;685;18;13;7;08:00:02;;;;;;;;;;;;;;;
208;21066;21066;22025;479;14;12;6;08:00:02;;;;;;;;;;;;;;;
214;20856;20856;21724;402;11;12;6;08:00:02;;;;;;;;;;;;;;;
224;20255;20255;21309;402;12;10;5;08:00:02;;;;;;;;;;;;;;;
244;19897;19897;20929;756;14;14;6;08:00:02;;;;;;;;;;;;;;;
251;19481;19481;20449;438;10;13;4;08:00:02;;;;;;;;;;;;;;;
252;19338;19338;20354;479;12;11;5;08:00:02;;;;;;;;;;;;;;;
257;18864;18864;20020;461;8;10;3;08:00:02;;;;;;;;;;;;;;;
287;18713;18713;19310;286;6;7;6;08:00:02;;;;;;;;;;;;;;;
293;18682;18682;19204;296;6;6;4;08:00:02;;;;;;;;;;;;;;;
357;18676;18676;18913;181;5;5;4;08:00:03;;;;;;;;;;;;;;;
2500;18677;18677;18761;56;3;4;3;08:00:10;;;;;;;;;;;;;;;
5000;18677;18677;18762;56;3;4;4;08:00:18;;;;;;;;;;;;;;;
7500;18679;18679;18766;62;3;4;3;08:00:26;;;;;;;;;;;;;;;
10000;18679;18679;18765;60;3;4;3;08:00:34;;;;;;;;;;;;;;;
12500;18679;18679;18768;64;3;4;3;08:00:42;;;;;;;;;;;;;;;
15000;18679;18679;18765;60;3;4;3;08:00:50;;;;;;;;;;;;;;;
17500;18676;18676;18765;65;3;4;3;08:00:58;;;;;;;;;;;;;;;
20000;18676;18676;18763;61;3;4;3;08:01:05;;;;;;;;;;;;;;;
22500;18677;18677;18765;65;3;4;3;08:01:13;;;;;;;;;;;;;;;
25000;18679;18679;18766;62;3;4;3;08:01:21;;;;;;;;;;;;;;;
27500;18679;18679;18762;56;3;4;3;08:01:29;;;;;;;;;;;;;;;
30000;18679;18679;18765;61;3;4;4;08:01:37;;;;;;;;;;;;;;;
30245;18677;18677;18764;61;3;4;3;08:01:38;;;;;;;;;;;;;;;
32500;18676;18676;18764;62;3;4;4;08:01:46;;;;;;;;;;;;;;;
33690;18677;18677;18766;64;3;4;5;08:01:53;;;;;;;;;;;;;;;
35000;18676;18676;18761;59;3;4;6;08:02:01;;;;;;;;;;;;;;;
37500;18679;18679;18763;56;3;4;6;08:02:15;;;;;;;;;;;;;;;
40000;18679;18679;18767;66;3;4;6;08:02:30;;;;;;;;;;;;;;;
42500;18679;18679;18766;62;3;4;4;08:02:39;;;;;;;;;;;;;;;
45000;18676;18676;18762;59;3;4;3;08:02:48;;;;;;;;;;;;;;;
47500;18679;18679;18765;61;3;4;5;08:02:56;;;;;;;;;;;;;;;
49999;18679;18679;18762;56;3;4;3;08:03:04;;;;;;;;;;;;;;;
0.391895178;0.361749395;0.391895178;0.427522012;0.470274213;0.522526904;0.587842767;0.671820305;0.587842767;0.55326378;0.522526904;0.495025488;0.470274213;0.522526904;0.587842767;0.671820305;0.627032284;0.587842767;0.522526904;0.781988083;0.742888679;0.707513028;0.675353345;0.645990156
Generationen: 50000;Crossover: ox2;C-Rate: 0.5;Mutation: Exchange;M-Rate: 0.5;RouletteWheel-S.;T-Size: ---;Reinsertion-Rate: 0.2;Generation-Gap: 0.4;Selection-Pressure: 1.2;GPS Frequenz: 8;;;;;;;;;;;;;
Iteration;total duration;relative totalduration;avg. duration;standard deviation;avg.DiffrentCitiesofBest;avg.DiffrentCitiesofAll;calc. time;time;;;;;;;;;;;;;;;
0;28586;28586;31588;1260;34;36;21;08:00:01;;;;;;;;;;;;;;;
2;27957;27957;30715;1072;36;35;19;08:00:01;;;;;;;;;;;;;;;
8;26121;26121;29402;1259;32;30;7;08:00:01;;;;;;;;;;;;;;;
16;24632;24632;28191;1554;32;29;11;08:00:01;;;;;;;;;;;;;;;
19;23002;23002;27144;1522;33;29;11;08:00:01;;;;;;;;;;;;;;;
41;22487;22487;24312;1424;28;23;8;08:00:01;;;;;;;;;;;;;;;
47;22054;22054;23827;1303;23;23;8;08:00:01;;;;;;;;;;;;;;;
51;21160;21160;22931;646;25;22;8;08:00:01;;;;;;;;;;;;;;;
56;20788;20788;22468;813;20;20;5;08:00:01;;;;;;;;;;;;;;;
63;20071;20071;21294;551;15;17;6;08:00:01;;;;;;;;;;;;;;;
68;19648;19648;20876;579;13;15;6;08:00:01;;;;;;;;;;;;;;;
99;19489;19489;19814;141;8;9;7;08:00:02;;;;;;;;;;;;;;;
101;19377;19377;19754;163;7;7;7;08:00:02;;;;;;;;;;;;;;;
105;19316;19316;19655;172;4;6;6;08:00:02;;;;;;;;;;;;;;;
116;19176;19176;19552;180;4;5;5;08:00:02;;;;;;;;;;;;;;;
286;19176;19176;19328;115;6;7;7;08:00:03;;;;;;;;;;;;;;;
292;19168;19168;19284;79;7;7;4;08:00:03;;;;;;;;;;;;;;;
426;19138;19138;19269;194;7;7;7;08:00:03;;;;;;;;;;;;;;;
429;18977;18977;19245;202;7;7;7;08:00:03;;;;;;;;;;;;;;;
467;18977;18977;19185;184;6;7;6;08:00:04;;;;;;;;;;;;;;;
552;18977;18977;19168;303;5;6;4;08:00:04;;;;;;;;;;;;;;;
723;18977;18977;19100;188;6;7;3;08:00:05;;;;;;;;;;;;;;;
818;18976;18976;19101;189;6;7;5;08:00:05;;;;;;;;;;;;;;;
999;18977;18977;19110;227;6;7;3;08:00:06;;;;;;;;;;;;;;;
1108;18976;18976;19109;218;6;7;3;08:00:06;;;;;;;;;;;;;;;
1292;18977;18977;19078;292;6;7;4;08:00:07;;;;;;;;;;;;;;;
1391;18976;18976;19091;214;6;6;4;08:00:07;;;;;;;;;;;;;;;
1570;18977;18977;19124;285;5;7;3;08:00:08;;;;;;;;;;;;;;;
1674;18976;18976;19072;195;6;7;3;08:00:08;;;;;;;;;;;;;;;
1855;18977;18977;19132;343;5;6;3;08:00:09;;;;;;;;;;;;;;;
1960;18976;18976;19051;182;6;6;3;08:00:09;;;;;;;;;;;;;;;
2144;18977;18977;19139;431;5;7;3;08:00:10;;;;;;;;;;;;;;;
2253;18976;18976;19085;236;6;7;3;08:00:10;;;;;;;;;;;;;;;
2440;18977;18977;19142;353;5;6;3;08:00:11;;;;;;;;;;;;;;;
2500;18977;18977;19007;28;5;6;3;08:00:11;;;;;;;;;;;;;;;
2548;18976;18976;19034;135;5;6;3;08:00:11;;;;;;;;;;;;;;;
2736;18977;18977;19007;27;5;6;3;08:00:12;;;;;;;;;;;;;;;
2848;18976;18976;19173;456;5;6;3;08:00:12;;;;;;;;;;;;;;;
3024;18977;18977;19080;236;5;7;6;08:00:13;;;;;;;;;;;;;;;
3128;18976;18976;19138;438;5;7;3;08:00:13;;;;;;;;;;;;;;;
3316;18977;18977;19111;269;5;6;3;08:00:14;;;;;;;;;;;;;;;
3420;18977;18977;19100;413;5;6;6;08:00:14;;;;;;;;;;;;;;;
3601;18977;18977;19116;280;5;6;3;08:00:15;;;;;;;;;;;;;;;
3706;18976;18976;19167;349;5;6;4;08:00:15;;;;;;;;;;;;;;;
3886;18977;18977;19046;180;5;7;3;08:00:16;;;;;;;;;;;;;;;
3995;18976;18976;19081;239;6;7;3;08:00:16;;;;;;;;;;;;;;;
4179;18977;18977;19171;451;5;6;4;08:00:17;;;;;;;;;;;;;;;
4288;18977;18977;19124;377;5;6;4;08:00:17;;;;;;;;;;;;;;;
4474;18977;18977;19043;163;5;6;3;08:00:18;;;;;;;;;;;;;;;
4584;18976;18976;19043;167;6;7;3;08:00:18;;;;;;;;;;;;;;;
4772;18977;18977;19077;227;4;6;4;08:00:19;;;;;;;;;;;;;;;
4882;18976;18976;19007;28;5;6;3;08:00:19;;;;;;;;;;;;;;;
5000;18977;18977;19064;186;5;6;3;08:00:19;;;;;;;;;;;;;;;
5007;18614;18614;19023;199;8;7;3;08:00:19;;;;;;;;;;;;;;;
5096;18577;18577;18964;276;6;6;3;08:00:20;;;;;;;;;;;;;;;
5104;18556;18556;18873;182;5;6;3;08:00:20;;;;;;;;;;;;;;;
5227;18554;18554;18784;215;7;6;6;08:00:20;;;;;;;;;;;;;;;
5414;18554;18554;18614;44;5;6;3;08:00:21;;;;;;;;;;;;;;;
5490;18554;18554;18654;188;6;6;4;08:00:21;;;;;;;;;;;;;;;
5712;18553;18553;18685;236;5;6;4;08:00:22;;;;;;;;;;;;;;;
5779;18554;18554;18615;44;5;6;4;08:00:22;;;;;;;;;;;;;;;
5985;18554;18554;18737;432;5;6;4;08:00:23;;;;;;;;;;;;;;;
6056;18554;18554;18615;44;5;7;5;08:00:23;;;;;;;;;;;;;;;
6267;18554;18554;18614;42;5;6;4;08:00:24;;;;;;;;;;;;;;;
6340;18554;18554;18616;45;6;7;4;08:00:24;;;;;;;;;;;;;;;
6565;18554;18554;18639;131;5;6;4;08:00:25;;;;;;;;;;;;;;;
6639;18554;18554;18649;171;5;6;4;08:00:25;;;;;;;;;;;;;;;
6861;18554;18554;18648;171;5;6;4;08:00:26;;;;;;;;;;;;;;;
6936;18554;18554;18680;305;5;6;3;08:00:26;;;;;;;;;;;;;;;
7158;18554;18554;18651;183;5;6;3;08:00:27;;;;;;;;;;;;;;;
7229;18554;18554;18650;171;5;6;2;08:00:27;;;;;;;;;;;;;;;
7447;18553;18553;18651;188;5;6;4;08:00:28;;;;;;;;;;;;;;;
7500;18555;18555;18616;45;5;6;4;08:00:28;;;;;;;;;;;;;;;
7517;18554;18554;18642;134;6;6;4;08:00:28;;;;;;;;;;;;;;;
7686;18554;18554;18614;42;5;6;4;08:00:29;;;;;;;;;;;;;;;
7760;18554;18554;18649;175;5;6;3;08:00:29;;;;;;;;;;;;;;;
0.464659976;0.428916901;0.464659976;0.506901792;0.557591971;3.270735982;3.67957798;4.205231977;3.67957798;3.463132217;3.270735982;3.098591983;2.943662384;3.270735982;3.67957798;4.205231977;3.924883179;3.67957798;3.270735982;3.098591983;2.943662384;2.803487985;2.676056713;2.559706421
Generationen: 250000;Crossover: ox2;C-Rate: 0.5;Mutation: Exchange;M-Rate: 0.5;RouletteWheel-S.;T-Size: ---;Reinsertion-Rate: 0.2;Generation-Gap: 0.4;Selection-Pressure: 1.2;GPS Frequenz: 8;;;;;;;;;;;;;
Iteration;total duration;relative totalduration;avg. duration;standard deviation;avg.DiffrentCitiesofBest;avg.DiffrentCitiesofAll;calc. time;time;;;;;;;;;;;;;;;
0;27198;27198;31610;1942;38;36;19;08:00:00;;;;;;;;;;;;;;;
7;26678;26678;28872;1899;25;29;67;08:00:00;;;;;;;;;;;;;;;
9;26070;26070;28151;1424;26;27;14;08:00:00;;;;;;;;;;;;;;;
10;24907;24907;27621;1466;22;25;20;08:00:00;;;;;;;;;;;;;;;
21;22778;22778;25302;1011;23;21;7;08:00:01;;;;;;;;;;;;;;;
27;22343;22343;24354;1155;20;17;5;08:00:01;;;;;;;;;;;;;;;
33;20869;20869;23252;784;15;17;8;08:00:01;;;;;;;;;;;;;;;
45;20638;20638;22424;824;16;18;5;08:00:01;;;;;;;;;;;;;;;
63;20130;20130;21180;429;13;12;4;08:00:01;;;;;;;;;;;;;;;
73;19352;19352;20694;482;11;13;6;08:00:01;;;;;;;;;;;;;;;
86;19258;19258;20186;476;9;11;7;08:00:01;;;;;;;;;;;;;;;
129;19205;19205;19854;433;28;9;9;08:00:01;;;;;;;;;;;;;;;
139;19112;19112;19619;429;23;14;4;08:00:02;;;;;;;;;;;;;;;
148;19094;19094;19467;335;17;16;4;08:00:02;;;;;;;;;;;;;;;
222;18974;18974;19220;151;14;13;5;08:00:02;;;;;;;;;;;;;;;
224;18879;18879;19157;115;11;12;5;08:00:02;;;;;;;;;;;;;;;
240;18868;18868;19104;136;10;11;4;08:00:02;;;;;;;;;;;;;;;
279;18860;18860;19115;259;9;7;6;08:00:02;;;;;;;;;;;;;;;
2500;18859;18859;18945;79;3;3;3;08:00:10;;;;;;;;;;;;;;;
2849;18851;18851;18920;52;3;3;4;08:00:11;;;;;;;;;;;;;;;
5000;18851;18851;18906;48;3;3;3;08:00:18;;;;;;;;;;;;;;;
7500;18851;18851;18908;52;3;3;3;08:00:26;;;;;;;;;;;;;;;
10000;18851;18851;18906;48;3;3;3;08:00:34;;;;;;;;;;;;;;;
12500;18851;18851;18906;48;3;3;3;08:00:42;;;;;;;;;;;;;;;
15000;18850;18850;18908;53;3;3;3;08:00:50;;;;;;;;;;;;;;;
16279;18851;18851;18906;48;3;3;3;08:00:54;;;;;;;;;;;;;;;
17500;18850;18850;18906;48;3;3;3;08:00:58;;;;;;;;;;;;;;;
17549;18851;18851;18906;48;3;3;3;08:00:58;;;;;;;;;;;;;;;
20000;18850;18850;18904;48;3;3;4;08:01:06;;;;;;;;;;;;;;;
22500;18850;18850;18905;48;3;3;3;08:01:14;;;;;;;;;;;;;;;
25000;18850;18850;18905;48;3;3;3;08:01:22;;;;;;;;;;;;;;;
27500;18850;18850;18905;48;3;3;3;08:01:30;;;;;;;;;;;;;;;
30000;18850;18850;18906;51;3;3;3;08:01:38;;;;;;;;;;;;;;;
32500;18850;18850;18907;53;3;3;11;08:01:49;;;;;;;;;;;;;;;
35000;18850;18850;18906;48;3;3;3;08:01:58;;;;;;;;;;;;;;;
37500;18851;18851;18913;65;3;3;3;08:02:06;;;;;;;;;;;;;;;
40000;18851;18851;18906;48;3;3;3;08:02:14;;;;;;;;;;;;;;;
42500;18850;18850;18906;48;3;3;3;08:02:22;;;;;;;;;;;;;;;
45000;18850;18850;18906;48;3;3;3;08:02:30;;;;;;;;;;;;;;;
47500;18851;18851;18906;48;3;3;4;08:02:42;;;;;;;;;;;;;;;
50000;18850;18850;18912;64;3;3;4;08:02:51;;;;;;;;;;;;;;;
52500;18850;18850;18906;48;3;3;3;08:02:59;;;;;;;;;;;;;;;
55000;18850;18850;18906;48;3;3;3;08:03:07;;;;;;;;;;;;;;;
57500;18850;18850;18906;48;3;3;3;08:03:15;;;;;;;;;;;;;;;
59370;18850;18850;18906;48;3;3;3;08:03:21;;;;;;;;;;;;;;;
60000;18850;18850;18905;48;3;3;3;08:03:23;;;;;;;;;;;;;;;
60482;18852;18852;18908;52;3;3;3;08:03:24;;;;;;;;;;;;;;;
62500;18850;18850;18904;48;3;3;3;08:03:31;;;;;;;;;;;;;;;
65000;18850;18850;18912;66;3;3;3;08:03:39;;;;;;;;;;;;;;;
67500;18850;18850;18906;48;3;3;4;08:03:47;;;;;;;;;;;;;;;
70000;18850;18850;18906;48;3;3;4;08:03:55;;;;;;;;;;;;;;;
72500;18850;18850;18904;48;3;3;3;08:04:03;;;;;;;;;;;;;;;
75000;18850;18850;18905;48;3;3;3;08:04:11;;;;;;;;;;;;;;;
77500;18853;18853;18906;48;3;3;4;08:04:18;;;;;;;;;;;;;;;
80000;18851;18851;18906;48;3;3;4;08:04:26;;;;;;;;;;;;;;;
82500;18851;18851;18906;48;3;3;3;08:04:34;;;;;;;;;;;;;;;
85000;18851;18851;18913;65;3;3;3;08:04:42;;;;;;;;;;;;;;;
87500;18850;18850;18906;48;3;3;4;08:04:50;;;;;;;;;;;;;;;
90000;18850;18850;18905;48;3;3;4;08:04:58;;;;;;;;;;;;;;;
92500;18850;18850;18909;56;3;3;3;08:05:06;;;;;;;;;;;;;;;
95000;18852;18852;18906;48;3;3;3;08:05:14;;;;;;;;;;;;;;;
97500;18853;18853;18906;48;3;3;3;08:05:21;;;;;;;;;;;;;;;
100000;18851;18851;18906;48;3;3;3;08:05:29;;;;;;;;;;;;;;;
102500;18851;18851;18906;48;3;3;3;08:05:37;;;;;;;;;;;;;;;
105000;18850;18850;18913;66;3;3;3;08:05:45;;;;;;;;;;;;;;;
107500;18850;18850;18905;48;3;3;3;08:05:53;;;;;;;;;;;;;;;
110000;18853;18853;18906;48;3;3;3;08:06:00;;;;;;;;;;;;;;;
112500;18853;18853;18908;52;3;3;3;08:06:08;;;;;;;;;;;;;;;
115000;18853;18853;18906;48;3;3;3;08:06:16;;;;;;;;;;;;;;;
117500;18851;18851;18906;48;3;3;3;08:06:24;;;;;;;;;;;;;;;
120000;18851;18851;18906;48;3;3;3;08:06:32;;;;;;;;;;;;;;;
122500;18850;18850;18906;48;3;3;3;08:06:40;;;;;;;;;;;;;;;
125000;18850;18850;18905;48;3;3;3;08:06:48;;;;;;;;;;;;;;;
127500;18850;18850;18905;48;3;3;3;08:06:56;;;;;;;;;;;;;;;
130000;18853;18853;18906;48;3;3;3;08:07:03;;;;;;;;;;;;;;;
132500;18851;18851;18906;48;3;3;3;08:07:11;;;;;;;;;;;;;;;
135000;18851;18851;18906;48;3;3;3;08:07:19;;;;;;;;;;;;;;;
137500;18850;18850;18906;48;3;3;3;08:07:27;;;;;;;;;;;;;;;
140000;18850;18850;18904;48;3;3;3;08:07:35;;;;;;;;;;;;;;;
142500;18853;18853;18906;48;3;3;3;08:07:43;;;;;;;;;;;;;;;
145000;18851;18851;18906;48;3;3;3;08:07:52;;;;;;;;;;;;;;;
147500;18852;18852;18909;53;3;3;6;08:08:05;;;;;;;;;;;;;;;
150000;18851;18851;18913;64;3;3;9;08:08:18;;;;;;;;;;;;;;;
152500;18851;18851;18906;48;3;3;3;08:08:28;;;;;;;;;;;;;;;
155000;18853;18853;18906;48;3;3;3;08:08:36;;;;;;;;;;;;;;;
157500;18850;18850;18907;53;3;3;3;08:08:45;;;;;;;;;;;;;;;
160000;18853;18853;18906;48;3;3;3;08:08:52;;;;;;;;;;;;;;;
162500;18851;18851;18906;48;3;3;3;08:09:00;;;;;;;;;;;;;;;
165000;18851;18851;18906;48;3;3;3;08:09:08;;;;;;;;;;;;;;;
167500;18850;18850;18906;48;3;3;3;08:09:16;;;;;;;;;;;;;;;
170000;18850;18850;18904;48;3;3;3;08:09:24;;;;;;;;;;;;;;;
172500;18853;18853;18906;48;3;3;3;08:09:31;;;;;;;;;;;;;;;
175000;18852;18852;18906;48;3;3;3;08:09:39;;;;;;;;;;;;;;;
177500;18851;18851;18908;51;3;3;4;08:09:47;;;;;;;;;;;;;;;
180000;18850;18850;18906;48;3;3;4;08:09:55;;;;;;;;;;;;;;;
182500;18850;18850;18912;65;3;3;3;08:10:06;;;;;;;;;;;;;;;
185000;18853;18853;18913;65;3;3;3;08:10:17;;;;;;;;;;;;;;;
187500;18850;18850;18907;52;3;3;3;08:10:26;;;;;;;;;;;;;;;
190000;18850;18850;18912;65;3;3;3;08:10:34;;;;;;;;;;;;;;;
192500;18850;18850;18905;48;3;3;3;08:10:42;;;;;;;;;;;;;;;
195000;18853;18853;18906;48;3;3;4;08:10:49;;;;;;;;;;;;;;;
197500;18850;18850;18911;64;3;3;3;08:10:59;;;;;;;;;;;;;;;
