0.701909057;0.647916053;0.701909057;0.765718971;0.842290869;0.935878743;1.052863586;1.203272669;1.052863586;0.990930434;0.935878743;0.886621967;0.842290869;0.935878743;1.052863586;1.203272669;1.123054492;1.052863586;0.935878743;0.886621967;0.842290869;0.80218178;0.765718971;0.732426842
Generationen: 2500;Crossover: ox2;C-Rate: 1.0;Mutation: Exchange;M-Rate: 0.5;RouletteWheel-S.;T-Size: ---;Reinsertion-Rate: 0.2;Generation-Gap: 0.5;Selection-Pressure: 1.2;GPS Frequenz: 8;;;;;;;;;;;;;
Iteration;total duration;relative totalduration;avg. duration;standard deviation;avg.DiffrentCitiesofBest;avg.DiffrentCitiesofAll;calc. time;time;;;;;;;;;;;;;;;
"GPS-G9","18833","22010.0","19110","169","3","4","4","8:52:57"
"GPS-G10","18827","22013.0","19105","169","3","4","4","8:53:5"
"GPS-G11","18822","22016.0","19098","168","3","4","4","8:53:13"
"GPS-G12","18814","22016.0","19092","168","3","4","4","8:53:21"
"GPS-G13","18809","22018.0","19068","144","3","4","4","8:53:29"
"GPS-G14","18804","22021.0","19075","178","4","4","4","8:53:37"
"GPS-G15","18796","22022.0","19069","179","4","4","4","8:53:45"
"GPS-G16","18790","22024.0","19054","155","3","4","4","8:53:53"
"GPS-G17","18784","22026.0","19036","131","4","4","4","8:54:1"
"Intersection-303768171","18782","22028.0","19034","131","4","4","4","8:54:6"
"GPS-G18","18777","22027.0","19030","131","4","4","4","8:54:9"
"GPS-G19","18772","22029.0","19025","131","4","4","4","8:54:17"
"Intersection-303768216","18772","22032.0","19023","130","4","4","4","8:54:20"
"GPS-G20","18768","22033.0","19012","116","4","4","4","8:54:25"
"GPS-G21","18759","22033.0","19005","117","4","4","4","8:54:33"
"GPS-G22","18755","22036.0","19000","116","4","4","4","8:54:41"
"GPS-G23","18749","22039.0","19015","163","3","4","4","8:54:49"
"Intersection-303768308","18749","22040.0","18987","108","4","4","4","8:54:50"
"GPS-G24","18743","22040.0","18983","109","4","4","4","8:54:57"
"Intersection-303768312","18740","22043.0","18978","108","4","4","4","8:55:3"
"GPS-G25","18738","22044.0","18986","136","4","4","4","8:55:5"
"GPS-G26","18733","22046.0","18997","172","4","4","4","8:55:13"
"GPS-G27","18725","22047.0","19003","218","4","4","4","8:55:21"
"Intersection-303768309","18723","22046.0","19001","218","4","4","4","8:55:23"
"GPS-G28","18717","22047.0","18996","218","4","4","4","8:55:29"
"GPS-G29","18712","22050.0","18975","153","4","4","4","8:55:37"
"Intersection-304034970","18703","22047.0","18967","154","4","4","4","8:55:43"
"GPS-G30","18703","22048.0","18942","108","4","4","4","8:55:45"
"Intersection-303768311","18703","22050.0","18953","136","4","4","4","8:55:47"
"GPS-G31","18698","22052.0","18994","257","3","4","4","8:55:53"
"GPS-G32","18691","22052.0","18947","154","4","4","4","8:56:1"
"GPS-G33","18687","22056.0","18963","174","4","4","4","8:56:9"
"GPS-G34","18681","22059.0","18943","146","4","4","4","8:56:17"
"GPS-G35","18674","22060.0","18926","123","4","4","4","8:56:25"
"GPS-G36","18665","22059.0","18920","124","4","4","4","8:56:33"
"GPS-G37","18661","22062.0","18907","116","4","4","4","8:56:41"
"GPS-G38","18655","22064.0","18902","117","4","4","4","8:56:49"
"GPS-G39","18650","22068.0","18912","158","4","4","4","8:56:57"
"GPS-G40","18643","22069.0","18890","117","4","4","4","8:57:5"
"GPS-G41","18639","22072.0","18886","116","4","4","4","8:57:13"
"GPS-G42","18632","22074.0","18885","130","3","4","4","8:57:21"
"Intersection-18224290","20018","23462.0","20271","130","3","4","4","8:57:24"
"GPS-G43","19394","22843.0","19647","131","3","4","4","8:57:29"
"GPS-G44","21119","24577.0","21371","129","3","4","4","8:57:37"
"GPS-G45","22657","26123.0","22945","146","3","4","4","8:57:45"
"GPS-G46","19050","22524.0","19306","139","3","4","4","8:57:53"
"GPS-G47","19521","23002.0","19777","138","3","4","4","8:58:1"
"GPS-G48","19875","23365.0","20123","120","3","4","4","8:58:9"
"GPS-G49","22296","25793.0","22575","131","4","4","4","8:58:17"
"GPS-G50","20089","23595.0","20354","171","3","4","4","8:58:25"
"GPS-G51","22114","25628.0","22408","160","3","4","4","8:58:33"
"GPS-G52","25178","28700.0","25452","150","3","4","4","8:58:41"
"GPS-G53","26316","29846.0","26601","181","4","4","4","8:58:49"
"GPS-G54","20619","24157.0","20898","190","4","4","4","8:58:57"
"GPS-G55","21879","25425.0","22165","148","4","4","4","8:59:5"
"GPS-G56","24190","27743.0","24478","150","4","4","4","8:59:13"
"GPS-G57","27416","30977.0","27729","263","3","4","4","8:59:21"
"GPS-G58","18472","22042.0","18724","131","4","4","4","8:59:29"
"GPS-G59","18840","22417.0","19101","145","3","4","4","8:59:37"
"GPS-G60","20583","24169.0","20848","174","4","4","4","8:59:45"
"GPS-G61","22953","26547.0","23235","142","4","4","4","8:59:53"
"GPS-G62","18397","21998.0","18652","141","4","4","4","9:0:1"
"GPS-G63","18393","22003.0","18651","138","4","4","4","9:0:9"
"GPS-G64","18384","22002.0","18624","109","4","4","4","9:0:17"
"GPS-G65","18380","22006.0","18652","183","4","4","4","9:0:25"
"GPS-G66","18375","22008.0","18626","129","3","4","4","9:0:33"
"GPS-G67","18368","22010.0","18676","224","4","4","4","9:0:41"
"GPS-G68","18365","22015.0","18631","150","3","4","4","9:0:49"
"GPS-G69","18357","22015.0","18610","131","4","4","4","9:0:57"
"0.444266540271864","0.8613840379975204","0.9331660411639805","1.0179993176334332","1.1197992493967766","1.2442213882186406","1.3997490617459707","1.5997132134239664","1.3997490617459707","1.3174108816432666","1.2442213882186406","1.1787360519966068","1.1197992493967766","1.2442213882186406","1.3997490617459707","1.5997132134239664","1.4930656658623687","1.3997490617459707","1.2442213882186406","1.1787360519966068","1.1197992493967766","1.0664754756159776","1.0179993176334332","0.9737384777363275"
"Generationen: 2500","Crossover: ox2","C-Rate: 1.0","Mutation: Exchange","M-Rate: 0.7","RouletteWheel-S.","T-Size: ---","Reinsertion-Rate: 0.2","Generation-Gap: 0.5","Selection-Pressure: 1.2","GPS Frequenz: 8"
"Iteration","total duration","relative totalduration","avg. duration","standard deviation","avg.DiffrentCitiesofBest","avg.DiffrentCitiesofAll","calc. time","time"
"2499","19847","19847","19855","4","3","3","8:0:12","|ID:0 49.179775 8.752588|ID:36 49.183469 8.775872|ID:22 49.088492 8.769808|ID:31 49.107595 8.782017|ID:12 49.142084 8.85242|ID:30 49.105682 8.748116|ID:14 49.17413 8.836061|ID:13 49.187562 8.817072|ID:21 49.120982 8.724765|ID:7 49.124447 8.716669|ID:29 49.140226 8.686995|ID:18 49.148566 8.693831|ID:17 49.14749 8.655874|ID:19 49.121084 8.723739|ID:5 49.104066 8.745913|ID:4 49.138372 8.770976|ID:25 49.142551 8.769687|ID:24 49.175442 8.749427|ID:1 49.154036 8.718574|ID:9 49.155876 8.72469|ID:11 49.147033 8.806347|ID:34 49.110088 8.858825|ID:33 49.099043 8.858203|ID:3 49.100604 8.854045|ID:32 49.088201 8.788462|ID:2 49.106847 8.814816|ID:20 49.110618 8.815909|ID:23 49.099789 8.738246|ID:16 49.138169 8.661563|ID:8 49.145212 8.688068|ID:38 49.178439 8.801008|ID:15 49.177741 8.796049|ID:37 49.179303 8.810762|ID:26 49.148713 8.807257|ID:39 49.108844 8.715623|ID:6 49.107418 8.712167|ID:27 49.118803 8.76645|ID:35 49.151327 8.811024|ID:10 49.175942 8.792577|ID:28 49.176203 8.785493|"
"Start","19804","19812","4","3","3","-","8:0:0"
"Intersection-1505107457","19806","19809.0","19829","38","3","3","3","8:0:2"
"GPS-G0","19800","19808.0","19823","38","3","3","3","8:0:8"
"GPS-G1","19794","19810.0","19805","24","3","3","3","8:0:16"
"Intersection-1505107292","19797","19816.0","19804","4","3","3","3","8:0:19"
"GPS-G2","19794","19818.0","19815","38","3","3","3","8:0:24"
"GPS-G3","19785","19817.0","19792","5","3","3","3","8:0:32"
"GPS-G4","19774","19814.0","19816","150","3","3","3","8:0:40"
"Intersection-1505107204","19783","19829.0","19790","5","3","3","3","8:0:46"
"GPS-G5","19781","19829.0","19788","4","3","3","3","8:0:48"
"GPS-G6","19772","19829.0","19780","5","3","3","3","8:0:56"
"GPS-G7","19766","19831.0","19777","23","3","3","3","8:1:4"
"GPS-G8","19756","19828.0","19773","32","3","3","3","8:1:12"
"GPS-G9","19749","19829.0","19771","38","3","3","3","8:1:20"
"GPS-G10","19739","19828.0","19782","152","3","3","3","8:1:28"
"GPS-G11","19733","19830.0","19740","4","3","3","3","8:1:36"
"GPS-G12","19723","19827.0","19731","4","3","3","3","8:1:44"
"Intersection-1505107139","19721","19833.0","19734","23","3","3","3","8:1:52"
"GPS-G13","19723","19835.0","19729","4","3","3","3","8:1:52"
"GPS-G14","19713","19834.0","19725","23","3","3","3","8:2:0"
"Intersection-410351384","19739","19862.0","19752","24","3","3","3","8:2:3"
"GPS-G15","19735","19864.0","19742","4","3","3","3","8:2:8"
"GPS-G16","19726","19863.0","19744","32","3","3","3","8:2:16"
"GPS-G17","19718","19862.0","19726","4","3","3","3","8:2:24"
"GPS-G18","19711","19863.0","19752","152","3","3","3","8:2:32"
"GPS-G19","19702","19863.0","19744","151","3","3","3","8:2:40"
"GPS-G20","19694","19863.0","19736","151","3","3","3","8:2:48"
"GPS-G21","19686","19862.0","19734","153","3","3","3","8:2:56"
"GPS-G22","19678","19862.0","19690","22","3","3","3","8:3:4"
"GPS-G23","19671","19864.0","19678","4","3","3","3","8:3:12"
"GPS-G24","19664","19865.0","19669","4","3","3","3","8:3:20"
"GPS-G25","19655","19863.0","19662","4","3","3","3","8:3:28"
"GPS-G26","19647","19863.0","19654","4","3","3","3","8:3:36"
"GPS-G27","19638","19863.0","19650","22","3","3","3","8:3:44"
"Intersection-140245508","19625","19859.0","19638","23","3","3","3","8:3:55"
"City-36","19345","19581.0","19357","22","3","3","3","8:3:56"
"Intersection-140245508","19377","19615.0","19390","23","3","3","3","8:3:58"
"GPS-G0","19371","19615.0","19383","24","3","3","3","8:4:4"
"GPS-G1","19363","19615.0","19376","23","3","3","3","8:4:12"
"GPS-G2","19356","19615.0","19363","4","3","3","3","8:4:20"
"GPS-G3","19348","19615.0","19360","23","3","3","3","8:4:28"
"GPS-G4","19338","19614.0","19346","4","3","3","3","8:4:36"
"GPS-G5","19332","19616.0","19408","209","3","3","3","8:4:44"
"GPS-G6","19323","19614.0","19330","4","3","3","3","8:4:52"
"GPS-G7","19318","19617.0","19324","4","3","3","3","8:5:0"
"GPS-G8","19308","19615.0","19315","5","3","3","3","8:5:8"
"GPS-G9","19298","19614.0","19306","4","3","3","3","8:5:16"
"GPS-G10","19291","19614.0","19298","4","3","3","3","8:5:24"
"GPS-G11","19284","19615.0","19296","22","3","3","3","8:5:32"
"GPS-G12","19276","19616.0","19283","4","3","3","3","8:5:40"
"GPS-G13","19269","19617.0","19280","23","3","3","3","8:5:48"
"Intersection-410351384","19263","19612.0","19276","23","3","3","3","8:5:50"
"GPS-G14","19259","19614.0","19266","4","3","3","3","8:5:56"
"Intersection-1505107139","19256","19617.0","19278","38","3","3","3","8:6:1"
"GPS-G15","19253","19616.0","19261","4","3","3","3","8:6:4"
"GPS-G16","19244","19616.0","19267","37","3","3","3","8:6:12"
"Intersection-457962545","19241","19617.0","19250","4","3","3","3","8:6:16"
"Intersection-1505142704","19248","19625.0","19254","4","3","3","3","8:6:18"
"GPS-G17","19245","19624.0","19267","38","3","3","3","8:6:20"
"GPS-G18","19236","19624.0","19288","153","3","3","3","8:6:28"
"GPS-G19","19229","19625.0","19251","38","3","3","3","8:6:36"
"Intersection-1505142694","19239","19639.0","19259","38","3","3","3","8:6:41"
"GPS-G20","19234","19637.0","19242","4","3","3","3","8:6:44"
"GPS-G21","19228","19639.0","19250","38","3","3","3","8:6:52"
"GPS-G22","19219","19639.0","19227","4","3","3","3","8:7:0"
"GPS-G23","19211","19639.0","19218","4","3","3","3","8:7:8"
"GPS-G24","19204","19639.0","19225","38","3","3","3","8:7:16"
"GPS-G25","19195","19638.0","19217","38","3","3","3","8:7:24"
"GPS-G26","19187","19639.0","19195","4","3","3","3","8:7:32"
"Intersection-33843552","19243","19701.0","19250","5","3","3","3","8:7:38"
"GPS-G27","19241","19701.0","19287","151","3","3","3","8:7:40"
"GPS-G28","19232","19700.0","19239","4","3","3","3","8:7:48"
"GPS-G29","19225","19701.0","19233","4","3","3","3","8:7:56"
"GPS-G30","19215","19698.0","19228","23","3","3","3","8:8:4"
"GPS-G31","19210","19701.0","19217","4","3","3","3","8:8:12"
"GPS-G32","19200","19700.0","19208","4","3","3","3","8:8:20"
"GPS-G33","19191","19699.0","19268","208","3","3","3","8:8:28"
"GPS-G34","19185","19701.0","19226","150","3","3","3","8:8:36"
"GPS-G35","19176","19699.0","19183","4","3","3","3","8:8:44"
"GPS-G36","19169","19701.0","19215","152","3","3","3","8:8:52"
"GPS-G37","19160","19700.0","19202","150","3","3","3","8:9:0"
"GPS-G38","19152","19699.0","19160","4","3","3","3","8:9:8"
"GPS-G39","19145","19700.0","19152","4","3","3","3","8:9:16"
"GPS-G40","19139","19702.0","19144","4","3","3","3","8:9:24"
"GPS-G41","19128","19700.0","19136","4","3","3","3","8:9:32"
"GPS-G42","19121","19700.0","19197","208","3","3","3","8:9:40"
"GPS-G43","19112","19699.0","19119","4","3","3","3","8:9:48"
"GPS-G44","19105","19701.0","19112","4","3","3","3","8:9:56"
"GPS-G45","19095","19699.0","19108","24","3","3","3","8:10:4"
"GPS-G46","19090","19701.0","19131","152","3","3","3","8:10:12"
"GPS-G47","19081","19701.0","19088","4","3","3","3","8:10:20"
"GPS-G48","19071","19699.0","19084","23","3","3","3","8:10:28"
"GPS-G49","19064","19700.0","19082","32","3","3","3","8:10:36"
"GPS-G50","19056","19699.0","19064","4","3","3","3","8:10:44"
"GPS-G51","19049","19700.0","19056","4","3","3","3","8:10:52"
"GPS-G52","19039","19699.0","19052","24","3","3","3","8:11:0"
"GPS-G53","19031","19699.0","19039","4","3","3","3","8:11:8"
"GPS-G54","19025","19700.0","19031","4","3","3","3","8:11:16"
"GPS-G55","19018","19701.0","19073","175","3","3","3","8:11:24"
"Intersection-457717353","19030","19717.0","19082","152","3","3","3","8:11:27"
"GPS-G56","19026","19717.0","19034","4","3","3","3","8:11:32"
"GPS-G57","19019","19718.0","19026","4","3","3","3","8:11:40"
"GPS-G58","19010","19718.0","19019","4","3","3","3","8:11:48"
"GPS-G59","19002","19717.0","19044","152","3","3","3","8:11:56"
"GPS-G60","18996","19719.0","19002","4","3","3","3","8:12:4"
"GPS-G61","18989","19720.0","18998","23","3","3","3","8:12:12"
"GPS-G62","18979","19719.0","18986","4","3","3","3","8:12:20"
"Intersection-457640288","18969","19714.0","18978","4","3","3","3","8:12:25"
"Intersection-33843538","18979","19725.0","18991","23","3","3","3","8:12:27"
"GPS-G63","18978","19726.0","19021","153","3","3","3","8:12:28"
"GPS-G64","18969","19724.0","18977","5","3","3","3","8:12:36"
"GPS-G65","18963","19726.0","18985","38","3","3","3","8:12:44"
"GPS-G66","18953","19725.0","18961","4","3","3","3","8:12:52"
"GPS-G67","18947","19727.0","18988","150","3","3","3","8:13:0"
"GPS-G68","18939","19727.0","18946","4","3","3","3","8:13:8"
"Intersection-33843536","18939","19730.0","18948","4","3","3","3","8:13:11"
"GPS-G69","18935","19730.0","18943","4","3","3","3","8:13:16"
"GPS-G70","18928","19732.0","18970","152","3","3","3","8:13:24"
"Intersection-345873496","18926","19737.0","18969","152","3","3","3","8:13:31"
"GPS-G71","18925","19736.0","18933","4","3","3","3","8:13:32"
"GPS-G72","18918","19737.0","18925","4","3","3","3","8:13:40"
"GPS-G73","18908","19736.0","18951","152","3","3","3","8:13:48"
"Intersection-33843529","18915","19747.0","18927","23","3","3","3","8:13:53"
"GPS-G74","18915","19751.0","18969","175","3","3","3","8:13:56"
"GPS-G75","18906","19749.0","18912","4","3","3","3","8:14:4"
"Intersection-345676222","18904","19754.0","18911","4","3","3","3","8:14:11"
"GPS-G76","18903","19755.0","18910","4","3","3","3","8:14:12"
"GPS-G77","18895","19755.0","18903","4","3","3","3","8:14:20"
"GPS-G78","18886","19753.0","18928","152","3","3","3","8:14:28"
"GPS-G79","18880","19755.0","18887","4","3","3","3","8:14:36"
"Intersection-330907231","18879","19754.0","18886","4","3","3","3","8:14:36"
"GPS-G80","18872","19755.0","18894","38","3","3","3","8:14:44"
"GPS-G81","18863","19755.0","18870","4","3","3","3","8:14:52"
"Intersection-33843522","18861","19756.0","18912","153","3","3","3","8:14:54"
"Intersection-345674978","18859","19755.0","18882","38","3","3","3","8:14:55"
"GPS-G82","18858","19758.0","18865","4","3","3","3","8:15:0"
"Intersection-315578266","18860","19763.0","18869","4","3","3","3","8:15:2"
"GPS-G83","18856","19764.0","18864","4","3","3","3","8:15:8"
"GPS-G84","18850","19766.0","18862","23","3","3","3","8:15:16"
"GPS-G85","18841","19765.0","18917","208","3","3","3","8:15:24"
"GPS-G86","18832","19763.0","18854","38","3","3","3","8:15:32"
"Intersection-33843484","18830","19763.0","18852","37","3","3","3","8:15:34"
"Intersection-345873425","18829","19768.0","18906","209","3","3","3","8:15:38"
"GPS-G87","18828","19768.0","18841","23","3","3","3","8:15:40"
"GPS-G88","18820","19768.0","18828","4","3","3","3","8:15:48"
"GPS-G89","18813","19768.0","18820","4","3","3","3","8:15:56"
"Intersection-4407463016","18815","19773.0","18823","5","3","3","3","8:15:58"
"GPS-G90","18809","19773.0","18817","4","3","3","3","8:16:4"
"GPS-G91","18803","19774.0","18809","4","3","3","3","8:16:12"
"Intersection-345873175","18834","19811.0","18908","209","3","3","3","8:16:17"
"GPS-G92","18829","19809.0","18837","4","3","3","3","8:16:20"
"GPS-G93","18820","19808.0","18843","38","3","3","3","8:16:28"
"GPS-G94","18814","19809.0","18821","4","3","3","3","8:16:36"
"GPS-G95","18805","19808.0","18812","4","3","3","3","8:16:44"
"GPS-G96","18798","19809.0","18809","23","3","3","3","8:16:52"
"GPS-G97","18789","19809.0","18797","4","3","3","3","8:17:0"
"GPS-G98","18779","19806.0","18792","22","3","3","3","8:17:8"
"GPS-G99","18774","19809.0","18780","4","3","3","3","8:17:16"
"GPS-G100","18766","19809.0","18806","150","3","3","3","8:17:24"
"GPS-G101","18757","19809.0","18799","151","3","3","3","8:17:32"
"GPS-G102","18748","19807.0","18756","4","3","3","3","8:17:40"
"GPS-G103","18741","19808.0","18782","151","3","3","3","8:17:48"
"GPS-G104","18733","19809.0","18775","153","3","3","3","8:17:56"
"GPS-G105","18727","19811.0","18747","38","3","3","3","8:18:4"
"Intersection-958308273","18721","19806.0","18743","38","3","3","3","8:18:4"
"GPS-G106","18713","19805.0","18756","153","3","3","3","8:18:12"
"Intersection-33843474","18724","19817.0","18729","4","3","3","3","8:18:13"
"GPS-G107","18715","19814.0","18723","4","3","3","3","8:18:20"
"GPS-G108","18709","19817.0","18795","207","3","3","3","8:18:28"
"GPS-G109","18701","19817.0","18742","152","3","3","3","8:18:36"
"GPS-G110","18692","19815.0","18699","4","3","3","3","8:18:44"
"Intersection-1814209472","18688","19817.0","18695","4","3","3","3","8:18:50"
"GPS-G111","18687","19818.0","18695","5","3","3","3","8:18:52"
"GPS-G112","18679","19818.0","18691","24","3","3","3","8:19:0"
"Intersection-33843480","18682","19823.0","18689","4","3","3","3","8:19:1"
"GPS-G113","18676","19823.0","18681","4","3","3","3","8:19:8"
"Intersection-33843468","18700","19849.0","18712","22","3","3","3","8:19:9"
"GPS-G114","18690","19846.0","18733","152","3","3","3","8:19:16"
"GPS-G115","18684","19848.0","18692","4","3","3","3","8:19:24"
"GPS-G116","18675","19846.0","18718","152","3","3","3","8:19:32"
"GPS-G117","18668","19847.0","18679","22","3","3","3","8:19:40"
"GPS-G118","18659","19847.0","18667","4","3","3","3","8:19:48"
"GPS-G119","18651","19847.0","18658","4","3","3","3","8:19:56"
"GPS-G120","18645","19848.0","18651","4","3","3","3","8:20:4"
"GPS-G121","18637","19848.0","18642","4","3","3","3","8:20:12"
"GPS-G122","18627","19847.0","18635","4","3","3","3","8:20:20"
"Intersection-3479197117","18620","19845.0","18626","4","3","3","3","8:20:26"
"GPS-G123","18618","19846.0","18623","4","3","3","3","8:20:28"
"Intersection-33843463","18636","19868.0","18643","4","3","3","3","8:20:33"
"GPS-G124","18632","19867.0","18640","4","3","3","3","8:20:36"
"GPS-G125","18625","19868.0","18632","4","3","3","3","8:20:44"
"GPS-G126","18616","19868.0","18639","37","3","3","3","8:20:52"
"GPS-G127","18609","19869.0","18616","4","3","3","3","8:21:0"
"GPS-G128","18601","19868.0","18613","23","3","3","3","8:21:8"
"GPS-G129","18592","19867.0","18599","4","3","3","3","8:21:16"
"GPS-G130","18585","19869.0","18592","4","3","3","3","8:21:24"
"GPS-G131","18575","19867.0","18598","38","3","3","3","8:21:32"
"GPS-G132","18569","19868.0","18576","4","3","3","3","8:21:40"
"GPS-G133","18562","19870.0","18602","150","3","3","3","8:21:48"
"GPS-G134","18550","19866.0","18564","24","3","3","3","8:21:56"
"Intersection-821338268","18547","19866.0","18555","4","3","3","3","8:22:0"
"Intersection-821338270","18544","19865.0","18551","4","3","3","3","8:22:1"
"Intersection-821338271","18575","19898.0","18587","22","3","3","3","8:22:3"
"GPS-G135","18574","19897.0","18581","4","3","3","3","8:22:4"
"GPS-G136","18566","19897.0","18578","23","3","3","3","8:22:12"
"GPS-G137","18557","19897.0","18599","153","3","3","3","8:22:20"
"GPS-G138","18550","19898.0","18567","31","3","3","3","8:22:28"
"GPS-G139","18540","19895.0","18548","4","3","3","3","8:22:36"
"GPS-G140","18534","19897.0","18585","153","3","3","3","8:22:44"
"GPS-G141","18524","19896.0","18533","4","3","3","3","8:22:52"
"GPS-G142","18516","19895.0","18524","4","3","3","3","8:23:0"
"GPS-G143","18510","19897.0","18531","38","3","3","3","8:23:8"
"0.7050395623221722","0.4135328426021663","0.4479939128190135","0.4887206321661965","0.5375926953828162","0.597325217092018","0.6719908692285202","0.7679895648325945","0.6719908692285202","0.6324619945680191","0.597325217092018","0.5658870477713854","0.5375926953828162","0.597325217092018","0.6719908692285202","0.7679895648325945","0.7167902605104215","0.6719908692285202","0.597325217092018","0.5658870477713854","0.5375926953828162","0.5119930432217297","0.4887206321661965","0.46747190902853586"
"Generationen: 2500","Crossover: ox2","C-Rate: 1.0","Mutation: Exchange","M-Rate: 0.7","RouletteWheel-S.","T-Size: ---","Reinsertion-Rate: 0.2","Generation-Gap: 0.5","Selection-Pressure: 1.2","GPS Frequenz: 8"
"total duration","relative totalduration","avg. duration","time"
"0.5037064640692631","0.46495981298701206","0.5037064640692631","0.5494979608028324","0.6044477568831157","0.6716086187590175","0.7555596961038946","0.8634967955473082","0.7555596961038946","0.7111150080977832","0.6716086187590175","0.6362607967190691","0.6044477568831157","0.6716086187590175","0.7555596961038946","0.8169148926103812","0.762453899769689","0.7148005310340835","0.6353782498080742","0.6019372892918597","0.5718404248272668","0.5446099284069208","0.5198549316611516","0.4972525433280582"
"Generationen: 2500","Crossover: ox2","C-Rate: 1.0","Mutation: Exchange","M-Rate: 0.7","RouletteWheel-S.","T-Size: ---","Reinsertion-Rate: 0.2","Generation-Gap: 0.5","Selection-Pressure: 1.2","GPS Frequenz: 8"
"total duration","relative totalduration","avg. duration","time"
"19538","19538","19643","8:0:0","START"
"1.1409694729835584","1.0532025904463616","1.1409694729835584","1.2446939705275182","1.3691633675802701","1.5212926306447447","1.7114542094753378","1.9559476679718144","1.7114542094753378","1.6107804324473767","1.5212926306447447","1.4412245974529159","1.3691633675802701","1.5212926306447447","1.7114542094753378","1.9559476679718144","1.8255511567736935","1.7114542094753378","1.5212926306447447","1.4412245974529159","1.3691633675802701","1.3039651119812097","1.2446939705275182","1.190576841374148"
"Generationen: 2500","Crossover: ox2","C-Rate: 1.0","Mutation: Exchange","M-Rate: 0.7","RouletteWheel-S.","T-Size: ---","Reinsertion-Rate: 0.2","Generation-Gap: 0.5","Selection-Pressure: 1.2","GPS Frequenz: 8"
"total duration","relative totalduration","avg. duration","time"
